formula_id,n_components,smiles,ratios,sources,labels,groups,new_component_count,compatibility_reasons,predicted_tg_mean_c,predicted_tg_sigma_c,observed_tg_c,target_tg_c,target_distance_c,prior_score,ood_distance,ood_penalty,agent_score,observation_id,observation_source_type,authority_weight,evidence_role,feature_aromatic_backbone,feature_rigid_multi_aromatic,feature_imide_or_anhydride,feature_cyanate_ester,feature_maleimide,feature_nitrile_rich,feature_sulfone_linker,feature_fluorinated_rigid_linker,feature_high_functionality,feature_flexible_ether_risk,feature_long_aliphatic_risk,feature_peg_like_risk,feature_peptide_like_risk,feature_too_flexible_risk,feature_too_large_risk,feature_heavy_halogen_risk,feature_stereochemical_complexity_risk,feature_druglike_hetero_complexity_risk,feature_formal_charge_practical_risk,feature_reaction::异氰酸酯-伯胺形成聚脲。,feature_contains_out_of_library,feature_contains_generated,feature_contains_chembl,feature_three_or_more_component_blending,environment_reward,pievo_round,feature_reaction::马来酰亚胺与烯基共聚/加成。,feature_reaction::氰酸酯-胺共反应。,feature_reaction::环氧-伯胺开环固化。,feature_reaction::马来酰亚胺-胺 Michael 加成。,feature_reaction::环氧-仲胺开环固化。,feature_reaction::环氧-羟基醚化，常需催化剂。,feature_reaction::酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,feature_reaction::氰酸酯-酚共固化/催化三聚。,feature_reaction::环氧-羧酸开环酯化。,feature_reaction::异氰酸酯-羟基形成聚氨酯。
replacement_surrogate_0045,2,Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1|OCCCCO,0.35000:0.65000,surrogate,replacement_surrogate_0045_0|replacement_surrogate_0045_1,aromatic;epoxy;ether|hydroxyl,0,环氧-羟基醚化，常需催化剂。,201.19595627410803,65.73486770741975,201.19595627410803,200.0,1.1959562741080276,1.1315000000000002,,0.0,,replacement_surrogate_0045,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,0.787264299880103,0,,,,,,True,,,,
replacement_surrogate_0100,2,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1|O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,0.65000:0.35000,surrogate,replacement_surrogate_0100_0|replacement_surrogate_0100_1,aromatic;ether;primary_amine|aromatic;epoxy;ether,0,环氧-伯胺开环固化。,201.3647503185392,95.80319363547756,201.3647503185392,200.0,1.364750318539194,1.1315000000000002,,0.0,,replacement_surrogate_0100,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,0.761130794729698,0,,,True,,,,,,,
replacement_surrogate_0031,2,CC1(C)CC(CN)CC(C)(N)C1|O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,0.30000:0.70000,surrogate,replacement_surrogate_0031_0|replacement_surrogate_0031_1,primary_amine|aromatic;epoxy;ether,0,环氧-伯胺开环固化。,198.1222875034172,24.53248693424201,198.1222875034172,200.0,1.8777124965828023,0.8525,,0.0,,replacement_surrogate_0031,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,0.6869165259451727,0,,,True,,,,,,,
replacement_surrogate_0120,2,CC1CCC2C(=O)OC(=O)C2C1|Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,0.15000:0.85000,surrogate,replacement_surrogate_0120_0|replacement_surrogate_0120_1,anhydride;ester;ether|aromatic;ether;primary_amine,0,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,201.9215076976663,86.94320216765949,201.9215076976663,200.0,1.9215076976663,1.4475000000000002,,0.0,,replacement_surrogate_0120,surrogate,1.0,external_observation,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,0.6809260700901032,0,,,,,,,True,,,
replacement_surrogate_0148,2,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1|O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,0.55000:0.45000,surrogate,replacement_surrogate_0148_0|replacement_surrogate_0148_1,aromatic;primary_amine|isocyanate,0,异氰酸酯-伯胺形成聚脲。,202.0135219340538,61.20375737509512,202.0135219340538,200.0,2.013521934053813,1.4030000000000002,,0.0,,replacement_surrogate_0148,surrogate,1.0,external_observation,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6685096903984723,0,,,,,,,,,,
replacement_surrogate_0135,2,CC(C)(C1CCC(OCC2CO2)CC1)C1CCC(OCC2CO2)CC1|COCCOc1ccc(N2CCN(Cc3cccc(-c4cc5nc(-c6ccco6)nn5c(N)n4)c3)CC2)c(Cl)c1,0.55000:0.45000,surrogate,replacement_surrogate_0135_0|replacement_surrogate_0135_1,epoxy;ether|aromatic;ether;primary_amine,0,环氧-伯胺开环固化。,197.8532428274388,109.315764321088,197.8532428274388,200.0,2.1467571725611947,0.16849999999999996,,0.0,,replacement_surrogate_0135,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,,False,False,False,False,0.6509311293153707,0,,,True,,,,,,,
replacement_surrogate_0098,2,Nc1ccc(Cc2ccc(N)cc2)cc1|O=C(Oc1cccc(OC(=O)c2ccc(OCCOCC3CO3)cc2)c1)c1ccc(OCCOCC2CO2)cc1,0.80000:0.20000,surrogate,replacement_surrogate_0098_0|replacement_surrogate_0098_1,aromatic;primary_amine|aromatic;epoxy;ester;ether,0,环氧-伯胺开环固化。,197.82855524573807,68.30451555077111,197.82855524573807,200.0,2.171444754261927,0.017500000000000154,,0.0,,replacement_surrogate_0098,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,,False,False,False,False,0.64772506773219,0,,,True,,,,,,,
replacement_surrogate_0036,2,C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1|CC1(C)CC(N)CC(C)(C)C1CN,0.70000:0.30000,surrogate,replacement_surrogate_0036_0|replacement_surrogate_0036_1,aromatic;epoxy;ether;vinyl|primary_amine,0,环氧-伯胺开环固化。,197.7983400415032,37.95878754142913,197.7983400415032,200.0,2.201659958496805,0.8525,,0.0,,replacement_surrogate_0036,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,0.6438226418256886,0,,,True,,,,,,,
replacement_surrogate_0110,2,CC1(C)CC(CN)CC(C)(N)C1|O=C=Nc1ccc(Oc2ccc(N=C=O)cc2)cc1,0.50000:0.50000,surrogate,replacement_surrogate_0110_0|replacement_surrogate_0110_1,primary_amine|aromatic;ether;isocyanate,0,异氰酸酯-伯胺形成聚脲。,197.63889846251084,49.8071021064497,197.63889846251084,200.0,2.361101537489162,0.8525,,0.0,,replacement_surrogate_0110,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.6236161104780066,0,,,,,,,,,,
replacement_surrogate_0169,2,CCCCC1OC1CCCCC1OC1CCCCCCCC(=O)Oc1ccccc1|COC(C)(C)CCn1nc(Nc2c(Cl)cccc2Cl)c2cnc(Nc3ccc(OCCN4CCCC4)c(F)c3)nc21,0.10000:0.90000,surrogate,replacement_surrogate_0169_0|replacement_surrogate_0169_1,aromatic;epoxy;ester;ether|aromatic;ether;secondary_amine,0,环氧-仲胺开环固化。,202.5074681527758,137.038683085379,202.5074681527758,200.0,2.5074681527758003,-0.11050000000000007,,0.0,,replacement_surrogate_0169,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,False,,False,False,False,False,0.6056254032143255,0,,,,,True,,,,,
replacement_surrogate_0083,2,CC(C)(c1ccc(N)cc1)c1ccc(C(C)(C)c2ccc(N)cc2)cc1|O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,0.45000:0.55000,surrogate,replacement_surrogate_0083_0|replacement_surrogate_0083_1,aromatic;primary_amine|anhydride;aromatic;ester;ether,0,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,197.3911947962372,108.71438967993348,197.3911947962372,200.0,2.608805203762813,1.9745000000000001,,0.0,,replacement_surrogate_0083,surrogate,1.0,external_observation,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,0.593474494398808,0,,,,,,,True,,,
replacement_surrogate_0198,2,COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1|Nc1ccc(SSc2ccc(N)cc2)cc1,0.65000:0.35000,surrogate,replacement_surrogate_0198_0|replacement_surrogate_0198_1,aromatic;epoxy;ether|aromatic;primary_amine,0,环氧-伯胺开环固化。,202.8867726903856,22.13427497185734,202.8867726903856,200.0,2.8867726903856123,1.1315000000000002,,0.0,,replacement_surrogate_0198,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,0.5613815173192729,0,,,True,,,,,,,
replacement_surrogate_0180,2,Nc1ccc(N)cc1|O=C1C=CC(=O)N1c1ccc(S(=O)(=O)c2ccc(N3C(=O)C=CC3=O)cc2)cc1,0.75000:0.25000,surrogate,replacement_surrogate_0180_0|replacement_surrogate_0180_1,aromatic;primary_amine|aromatic;imide;maleimide;vinyl,0,马来酰亚胺-胺 Michael 加成。,202.92869747741,66.68110142030284,202.92869747741,200.0,2.9286974774099974,2.712,,0.0,,replacement_surrogate_0180,surrogate,1.0,external_observation,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,0.5566940368344909,0,,,,True,,,,,,
replacement_surrogate_0097,2,COc1ccc(OCC2CO2)c(CCCC(=O)OCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1|Nc1ccc(Cc2ccc(N)cc2)cc1,0.20000:0.80000,surrogate,replacement_surrogate_0097_0|replacement_surrogate_0097_1,aromatic;epoxy;ester;ether|aromatic;primary_amine,0,环氧-伯胺开环固化。,196.8804446371926,62.433497070058976,196.8804446371926,200.0,3.1195553628074038,0.5425000000000001,,0.0,,replacement_surrogate_0097,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,,False,False,False,False,0.5358446068370958,0,,,True,,,,,,,
replacement_surrogate_0197,2,COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1|Nc1ccc(Cc2ccc(N)cc2)cc1,0.65000:0.35000,surrogate,replacement_surrogate_0197_0|replacement_surrogate_0197_1,aromatic;epoxy;ether|aromatic;primary_amine,0,环氧-伯胺开环固化。,203.25650807094823,5.337934682088589,203.25650807094823,200.0,3.256508070948229,1.1315000000000002,,0.0,,replacement_surrogate_0197,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,0.5213667166033796,0,,,True,,,,,,,
replacement_surrogate_0182,2,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|Nc1ccc(N)cc1,0.25000:0.75000,surrogate,replacement_surrogate_0182_0|replacement_surrogate_0182_1,aromatic;epoxy;ether|aromatic;primary_amine,0,环氧-伯胺开环固化。,203.407083515036,86.3889044028248,203.407083515036,200.0,3.4070835150359926,1.1315000000000002,,0.0,,replacement_surrogate_0182,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,0.5058997747111689,0,,,True,,,,,,,
replacement_surrogate_0103,2,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1|O=C1OC(=O)c2cc(Cc3ccc4c(c3)C(=O)OC4=O)ccc21,0.65000:0.35000,surrogate,replacement_surrogate_0103_0|replacement_surrogate_0103_1,aromatic;ether;primary_amine|anhydride;aromatic;ester;ether,0,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,203.422494505381,94.2374156069882,203.422494505381,200.0,3.422494505380996,1.9745000000000001,,0.0,,replacement_surrogate_0103,surrogate,1.0,external_observation,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,0.504342891945498,0,,,,,,,True,,,
replacement_surrogate_0184,2,CC(C)(c1ccc(N2C(=O)C=CC2=O)cc1)c1ccc(N2C(=O)C=CC2=O)cc1|Nc1ccc(N)cc1,0.25000:0.75000,surrogate,replacement_surrogate_0184_0|replacement_surrogate_0184_1,aromatic;imide;maleimide;vinyl|aromatic;primary_amine,0,马来酰亚胺-胺 Michael 加成。,203.5710730549404,68.64079750691214,203.5710730549404,200.0,3.571073054940399,2.4095,,0.0,,replacement_surrogate_0184,surrogate,1.0,external_observation,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,0.48957646882078915,0,,,,True,,,,,,
replacement_surrogate_0195,2,COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1|Nc1ccc(Oc2ccc(N)cc2)cc1,0.65000:0.35000,surrogate,replacement_surrogate_0195_0|replacement_surrogate_0195_1,aromatic;epoxy;ether|aromatic;ether;primary_amine,0,环氧-伯胺开环固化。,196.29337714466604,12.377238555415408,196.29337714466604,200.0,3.7066228553339613,1.1315000000000002,,0.0,,replacement_surrogate_0195,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,0.4764823625936763,0,,,True,,,,,,,
replacement_surrogate_0024,2,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1|O=C1C=CC(=O)N1c1ccc(Oc2ccc(N3C(=O)C=CC3=O)cc2)cc1,0.90000:0.10000,surrogate,replacement_surrogate_0024_0|replacement_surrogate_0024_1,aromatic;ether;primary_amine|aromatic;ether;imide;maleimide;vinyl,0,马来酰亚胺-胺 Michael 加成。,203.8815571152317,108.5229672597376,203.8815571152317,200.0,3.8815571152316863,2.4095,,0.0,,replacement_surrogate_0024,surrogate,1.0,external_observation,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,0.4600999994360908,0,,,,True,,,,,,
replacement_surrogate_0102,2,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1|O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,0.65000:0.35000,surrogate,replacement_surrogate_0102_0|replacement_surrogate_0102_1,aromatic;ether;primary_amine|anhydride;aromatic;ester;ether,0,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,204.2016126680714,91.866326788072,204.2016126680714,200.0,4.201612668071391,1.9745000000000001,,0.0,,replacement_surrogate_0102,surrogate,1.0,external_observation,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,0.43157130472619876,0,,,,,,,True,,,
replacement_surrogate_0179,2,COc1cnc(-c2ccc(O)c(O)c2)o1|N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1,0.10000:0.90000,surrogate,replacement_surrogate_0179_0|replacement_surrogate_0179_1,aromatic;ether;hydroxyl;phenol|aromatic;cyanate_ester;ether;nitrile,0,氰酸酯-酚共固化/催化三聚。,204.2708643271534,37.24542662266781,204.2708643271534,200.0,4.27086432715339,1.6400000000000001,,0.0,,replacement_surrogate_0179,surrogate,1.0,external_observation,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,0.4256351030305753,0,,,,,,,,True,,
replacement_surrogate_0049,2,Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1|O=C(O)CS,0.35000:0.65000,surrogate,replacement_surrogate_0049_0|replacement_surrogate_0049_1,aromatic;epoxy;ether|carboxylic_acid;hydroxyl;thiol,0,环氧-羧酸开环酯化。,195.72079701466947,62.52793981067184,195.72079701466947,200.0,4.279202985330528,1.1315000000000002,,0.0,,replacement_surrogate_0049,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,0.4249258494907746,0,,,,,,,,,True,
replacement_surrogate_0014,2,C=C(C)C(=O)OC(C)(C)C|O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,0.30000:0.70000,surrogate,replacement_surrogate_0014_0|replacement_surrogate_0014_1,ester;ether;vinyl|aromatic;imide;maleimide;vinyl,0,马来酰亚胺与烯基共聚/加成。,195.688746304156,73.87406400536577,195.688746304156,200.0,4.3112536958439875,2.4095,,0.0,,replacement_surrogate_0014,surrogate,1.0,external_observation,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,0.4222107258735498,0,True,,,,,,,,,
replacement_surrogate_0136,2,CC(C)(C1CCC(OCC2CO2)CC1)C1CCC(OCC2CO2)CC1|N=C(N)N1CCC[C@H]1Cc1nc(-c2ccc(Nc3nc(-c4cc(C(F)(F)F)ccc4F)cs3)cc2)no1,0.55000:0.45000,surrogate,replacement_surrogate_0136_0|replacement_surrogate_0136_1,epoxy;ether|aromatic;primary_amine;secondary_amine,0,环氧-伯胺开环固化。,195.6624548438608,117.03350527596396,195.6624548438608,200.0,4.337545156139214,0.16849999999999996,,0.0,,replacement_surrogate_0136,surrogate,1.0,external_observation,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,,False,False,False,False,0.4199964453353322,0,,,True,,,,,,,
replacement_surrogate_0010,2,C=C(C)C(=O)OCCOc1ccccc1|O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,0.30000:0.70000,surrogate,replacement_surrogate_0010_0|replacement_surrogate_0010_1,aromatic;ester;ether;vinyl|aromatic;imide;maleimide;vinyl,0,马来酰亚胺与烯基共聚/加成。,195.5946019533614,73.07373295608497,195.5946019533614,200.0,4.405398046638595,2.4095,,0.0,,replacement_surrogate_0010,surrogate,1.0,external_observation,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,0.41433534982060294,0,True,,,,,,,,,
replacement_surrogate_0146,2,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1|O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,0.45000:0.55000,surrogate,replacement_surrogate_0146_0|replacement_surrogate_0146_1,isocyanate|aromatic;hydroxyl;phenol,0,异氰酸酯-羟基形成聚氨酯。,204.4060979683136,65.1079557387717,204.4060979683136,200.0,4.406097968313588,1.4030000000000002,,0.0,,replacement_surrogate_0146,surrogate,1.0,external_observation,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,0.4142773534215803,0,,,,,,,,,,True
replacement_surrogate_0035,2,C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1|CC1(C)CC(N)CC(C)(CN)C1,0.70000:0.30000,surrogate,replacement_surrogate_0035_0|replacement_surrogate_0035_1,aromatic;epoxy;ether;vinyl|primary_amine,0,环氧-伯胺开环固化。,195.5690184359816,37.692848373878284,195.5690184359816,200.0,4.430981564018396,0.8525,,0.0,,replacement_surrogate_0035,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,0.4122207332424624,0,,,True,,,,,,,
